Waiting for operation to complete...
Transcript: Adam Asnyk daremne żale daremne żale próżny trud bezsilne złorzeczenia przeżytych kształtów żaden cud nie wróci do istnienia świat wam nie odda idąc wstecz znikną Neymar szeregu nie zdoła ogień ani miecz powstrzymać myśli w biegu Trzeba z żywymi naprzód iść po życie sięgać nowe a nie w uwiędłych laurów liść Z uporem stroić głowę nie cofnięcie życia Fall nic skargi nie pomogą bezsilny próżny żal świat pójdzie swoją drogą
Confidence: 0.9583455920219421
Word: Adam, start_time: 0.0, end_time: 0.9
Word: Asnyk, start_time: 0.9, end_time: 1.3
Word: daremne, start_time: 1.3, end_time: 3.0
Word: żale, start_time: 3.0, end_time: 3.4
Word: daremne, start_time: 3.4, end_time: 6.3
Word: żale, start_time: 6.3, end_time: 6.4
Word: próżny, start_time: 6.4, end_time: 6.8
Word: trud, start_time: 6.8, end_time: 7.7
Word: bezsilne, start_time: 7.7, end_time: 8.9
Word: złorzeczenia, start_time: 8.9, end_time: 9.4
Word: przeżytych, start_time: 9.4, end_time: 11.6
Word: kształtów, start_time: 11.6, end_time: 11.7
Word: żaden, start_time: 11.7, end_time: 12.4
Word: cud, start_time: 12.4, end_time: 12.6
Word: nie, start_time: 12.6, end_time: 12.8
Word: wróci, start_time: 12.8, end_time: 13.1
Word: do, start_time: 13.1, end_time: 13.2
Word: istnienia, start_time: 13.2, end_time: 13.7
Word: świat, start_time: 13.7, end_time: 14.9
Word: wam, start_time: 14.9, end_time: 15.0
Word: nie, start_time: 15.0, end_time: 15.2
Word: odda, start_time: 15.2, end_time: 15.5
Word: idąc, start_time: 15.5, end_time: 15.9
Word: wstecz, start_time: 15.9, end_time: 16.4
Word: znikną, start_time: 16.4, end_time: 16.8
Word: Neymar, start_time: 16.8, end_time: 17.2
Word: szeregu, start_time: 17.2, end_time: 17.7
Word: nie, start_time: 17.7, end_time: 18.7
Word: zdoła, start_time: 18.7, end_time: 19.1
Word: ogień, start_time: 19.1, end_time: 19.5
Word: ani, start_time: 19.5, end_time: 19.8
Word: miecz, start_time: 19.8, end_time: 20.0
Word: powstrzymać, start_time: 20.0, end_time: 20.6
Word: myśli, start_time: 20.6, end_time: 21.0
Word: w, start_time: 21.0, end_time: 21.1
Word: biegu, start_time: 21.1, end_time: 21.4
Word: Trzeba, start_time: 21.4, end_time: 22.9
Word: z, start_time: 22.9, end_time: 22.9
Word: żywymi, start_time: 22.9, end_time: 23.0
Word: naprzód, start_time: 23.0, end_time: 23.4
Word: iść, start_time: 23.4, end_time: 23.8
Word: po, start_time: 23.8, end_time: 24.2
Word: życie, start_time: 24.2, end_time: 24.7
Word: sięgać, start_time: 24.7, end_time: 25.0
Word: nowe, start_time: 25.0, end_time: 25.5
Word: a, start_time: 25.5, end_time: 25.8
Word: nie, start_time: 25.8, end_time: 26.7
Word: w, start_time: 26.7, end_time: 26.9
Word: uwiędłych, start_time: 26.9, end_time: 27.0
Word: laurów, start_time: 27.0, end_time: 27.5
Word: liść, start_time: 27.5, end_time: 27.9
Word: Z, start_time: 27.9, end_time: 28.2
Word: uporem, start_time: 28.2, end_time: 28.3
Word: stroić, start_time: 28.3, end_time: 28.6
Word: głowę, start_time: 28.6, end_time: 29.0
Word: nie, start_time: 29.0, end_time: 30.7
Word: cofnięcie, start_time: 30.7, end_time: 31.3
Word: życia, start_time: 31.3, end_time: 31.7
Word: Fall, start_time: 31.7, end_time: 32.0
Word: nic, start_time: 32.0, end_time: 33.0
Word: skargi, start_time: 33.0, end_time: 33.4
Word: nie, start_time: 33.4, end_time: 33.5
Word: pomogą, start_time: 33.5, end_time: 34.0
Word: bezsilny, start_time: 34.0, end_time: 35.8
Word: próżny, start_time: 35.8, end_time: 36.8
Word: żal, start_time: 36.8, end_time: 36.8
Word: świat, start_time: 36.8, end_time: 38.3
Word: pójdzie, start_time: 38.3, end_time: 38.6
Word: swoją, start_time: 38.6, end_time: 38.8
Word: drogą, start_time: 38.8, end_time: 39.3
