Waiting for operation to complete...
Transcript: Jan Kochanowski fraszki księgi pierwsze O doktorze Hiszpanie nasz dobry doktor wyspać się od nas bierze pani chce z nami doczekać się wieczerzę dajcie mu pokój znajdziesz go w pościeli asami przedsie Bywaj my weseli już po wieczerzy pójdźmy do Hiszpan wiele pójdźmy ale nie bez dzbana puszczaj doktorze towarzyszu miły doktor nie puścił ale drzwi puściły jedna niewadzi Daj ci Boże zdrowie by jedno jedna dr na to powie od jednej przyszłość więc 109A doktorowi mózg się we łbie bądź trudnych powiada mój rząd z tymi panem szedłem spać trzeźwo a wstanę pijany
Confidence: 0.9481865167617798
Word: Jan, start_time: 0.0, end_time: 1.1
Word: Kochanowski, start_time: 1.1, end_time: 1.3
Word: fraszki, start_time: 1.3, end_time: 3.3
Word: księgi, start_time: 3.3, end_time: 3.8
Word: pierwsze, start_time: 3.8, end_time: 4.3
Word: O, start_time: 4.3, end_time: 4.4
Word: doktorze, start_time: 4.4, end_time: 5.6
Word: Hiszpanie, start_time: 5.6, end_time: 5.7
Word: nasz, start_time: 5.7, end_time: 7.8
Word: dobry, start_time: 7.8, end_time: 8.1
Word: doktor, start_time: 8.1, end_time: 8.6
Word: wyspać, start_time: 8.6, end_time: 9.0
Word: się, start_time: 9.0, end_time: 9.2
Word: od, start_time: 9.2, end_time: 9.3
Word: nas, start_time: 9.3, end_time: 9.5
Word: bierze, start_time: 9.5, end_time: 10.2
Word: pani, start_time: 10.2, end_time: 11.1
Word: chce, start_time: 11.1, end_time: 11.3
Word: z, start_time: 11.3, end_time: 11.4
Word: nami, start_time: 11.4, end_time: 11.6
Word: doczekać, start_time: 11.6, end_time: 12.2
Word: się, start_time: 12.2, end_time: 12.3
Word: wieczerzę, start_time: 12.3, end_time: 12.9
Word: dajcie, start_time: 12.9, end_time: 14.3
Word: mu, start_time: 14.3, end_time: 14.4
Word: pokój, start_time: 14.4, end_time: 14.9
Word: znajdziesz, start_time: 14.9, end_time: 16.1
Word: go, start_time: 16.1, end_time: 16.2
Word: w, start_time: 16.2, end_time: 16.3
Word: pościeli, start_time: 16.3, end_time: 16.9
Word: asami, start_time: 16.9, end_time: 17.5
Word: przedsie, start_time: 17.5, end_time: 18.0
Word: Bywaj, start_time: 18.0, end_time: 18.7
Word: my, start_time: 18.7, end_time: 18.8
Word: weseli, start_time: 18.8, end_time: 19.3
Word: już, start_time: 19.3, end_time: 21.1
Word: po, start_time: 21.1, end_time: 21.3
Word: wieczerzy, start_time: 21.3, end_time: 21.6
Word: pójdźmy, start_time: 21.6, end_time: 22.2
Word: do, start_time: 22.2, end_time: 22.3
Word: Hiszpan, start_time: 22.3, end_time: 22.8
Word: wiele, start_time: 22.8, end_time: 25.0
Word: pójdźmy, start_time: 25.0, end_time: 25.6
Word: ale, start_time: 25.6, end_time: 26.2
Word: nie, start_time: 26.2, end_time: 26.4
Word: bez, start_time: 26.4, end_time: 26.5
Word: dzbana, start_time: 26.5, end_time: 27.0
Word: puszczaj, start_time: 27.0, end_time: 28.2
Word: doktorze, start_time: 28.2, end_time: 28.8
Word: towarzyszu, start_time: 28.8, end_time: 29.4
Word: miły, start_time: 29.4, end_time: 29.5
Word: doktor, start_time: 29.5, end_time: 30.6
Word: nie, start_time: 30.6, end_time: 30.7
Word: puścił, start_time: 30.7, end_time: 31.3
Word: ale, start_time: 31.3, end_time: 31.7
Word: drzwi, start_time: 31.7, end_time: 32.0
Word: puściły, start_time: 32.0, end_time: 33.3
Word: jedna, start_time: 33.3, end_time: 35.1
Word: niewadzi, start_time: 35.1, end_time: 35.6
Word: Daj, start_time: 35.6, end_time: 36.3
Word: ci, start_time: 36.3, end_time: 36.5
Word: Boże, start_time: 36.5, end_time: 36.6
Word: zdrowie, start_time: 36.6, end_time: 37.0
Word: by, start_time: 37.0, end_time: 38.1
Word: jedno, start_time: 38.1, end_time: 38.4
Word: jedna, start_time: 38.4, end_time: 38.8
Word: dr, start_time: 38.8, end_time: 39.4
Word: na, start_time: 39.4, end_time: 39.5
Word: to, start_time: 39.5, end_time: 39.6
Word: powie, start_time: 39.6, end_time: 39.9
Word: od, start_time: 39.9, end_time: 41.6
Word: jednej, start_time: 41.6, end_time: 42.0
Word: przyszłość, start_time: 42.0, end_time: 42.7
Word: więc, start_time: 42.7, end_time: 42.9
Word: 109A, start_time: 42.9, end_time: 43.8
Word: doktorowi, start_time: 43.8, end_time: 45.6
Word: mózg, start_time: 45.6, end_time: 46.0
Word: się, start_time: 46.0, end_time: 46.2
Word: we, start_time: 46.2, end_time: 46.3
Word: łbie, start_time: 46.3, end_time: 46.4
Word: bądź, start_time: 46.4, end_time: 46.9
Word: trudnych, start_time: 46.9, end_time: 48.8
Word: powiada, start_time: 48.8, end_time: 49.7
Word: mój, start_time: 49.7, end_time: 50.4
Word: rząd, start_time: 50.4, end_time: 50.7
Word: z, start_time: 50.7, end_time: 50.9
Word: tymi, start_time: 50.9, end_time: 51.2
Word: panem, start_time: 51.2, end_time: 51.6
Word: szedłem, start_time: 51.6, end_time: 52.8
Word: spać, start_time: 52.8, end_time: 53.0
Word: trzeźwo, start_time: 53.0, end_time: 53.8
Word: a, start_time: 53.8, end_time: 53.9
Word: wstanę, start_time: 53.9, end_time: 56.6
Word: pijany, start_time: 56.6, end_time: 57.1
