Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści Wół i mrówki
Confidence: 0.9785357713699341
Word: Ignacy, start_time: 0.0, end_time: 0.6000000000000001
Word: Krasicki, start_time: 0.6000000000000001, end_time: 1.0
Word: bajki, start_time: 1.0, end_time: 1.3
Word: i, start_time: 1.3, end_time: 2.5
Word: przypowieści, start_time: 2.5, end_time: 2.7
Word: Wół, start_time: 2.7, end_time: 4.8
Word: i, start_time: 4.8, end_time: 5.0
Word: mrówki, start_time: 5.0, end_time: 5.4
Transcript:  w się śmiał widząc mrówki w małej pracy skrzętne wtem usłyszał od jednej te słowa pamiętne z umysłu pracujących szacunek roboty ty pracujesz bo musisz mrówki z Ochoty
Confidence: 0.9502180814743042
Word: w, start_time: 7.7, end_time: 8.2
Word: się, start_time: 8.2, end_time: 8.5
Word: śmiał, start_time: 8.5, end_time: 9.0
Word: widząc, start_time: 9.0, end_time: 9.4
Word: mrówki, start_time: 9.4, end_time: 9.9
Word: w, start_time: 9.9, end_time: 10.1
Word: małej, start_time: 10.1, end_time: 11.2
Word: pracy, start_time: 11.2, end_time: 11.5
Word: skrzętne, start_time: 11.5, end_time: 12.3
Word: wtem, start_time: 12.3, end_time: 13.2
Word: usłyszał, start_time: 13.2, end_time: 13.7
Word: od, start_time: 13.7, end_time: 13.9
Word: jednej, start_time: 13.9, end_time: 14.3
Word: te, start_time: 14.3, end_time: 14.5
Word: słowa, start_time: 14.5, end_time: 15.1
Word: pamiętne, start_time: 15.1, end_time: 15.7
Word: z, start_time: 15.7, end_time: 16.9
Word: umysłu, start_time: 16.9, end_time: 17.7
Word: pracujących, start_time: 17.7, end_time: 19.0
Word: szacunek, start_time: 19.0, end_time: 20.2
Word: roboty, start_time: 20.2, end_time: 20.7
Word: ty, start_time: 20.7, end_time: 21.5
Word: pracujesz, start_time: 21.5, end_time: 22.0
Word: bo, start_time: 22.0, end_time: 22.4
Word: musisz, start_time: 22.4, end_time: 23.1
Word: mrówki, start_time: 23.1, end_time: 24.8
Word: z, start_time: 24.8, end_time: 25.0
Word: Ochoty, start_time: 25.0, end_time: 26.0
