Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści
Confidence: 0.9785358309745789
Word: Ignacy, start_time: 0.2, end_time: 1.0
Word: Krasicki, start_time: 1.0, end_time: 1.4
Word: bajki, start_time: 1.4, end_time: 1.8
Word: i, start_time: 1.8, end_time: 2.9
Word: przypowieści, start_time: 2.9, end_time: 3.1
Transcript:  chleb i szabla
Confidence: 0.9655494689941406
Word: chleb, start_time: 5.0, end_time: 5.6
Word: i, start_time: 5.6, end_time: 5.7
Word: szabla, start_time: 5.7, end_time: 7.1
Transcript:  chleb przy szabli gdy leżał w Orange mu powiedział szanował byś mnie bardziej gdybyś o tym wiedział jak ja na to pracuje i wieczór i rano żeby twoich bezpiecznie darów używano wiem ja chleb odpowiedział jakim służysz kształtem Jeśli mnie często bronisz częściej bierzesz gwałtem
Confidence: 0.9287615418434143
Word: chleb, start_time: 9.0, end_time: 9.6
Word: przy, start_time: 9.6, end_time: 10.6
Word: szabli, start_time: 10.6, end_time: 11.0
Word: gdy, start_time: 11.0, end_time: 11.2
Word: leżał, start_time: 11.2, end_time: 11.7
Word: w, start_time: 11.7, end_time: 11.8
Word: Orange, start_time: 11.8, end_time: 12.7
Word: mu, start_time: 12.7, end_time: 12.8
Word: powiedział, start_time: 12.8, end_time: 13.4
Word: szanował, start_time: 13.4, end_time: 14.5
Word: byś, start_time: 14.5, end_time: 14.6
Word: mnie, start_time: 14.6, end_time: 14.9
Word: bardziej, start_time: 14.9, end_time: 15.3
Word: gdybyś, start_time: 15.3, end_time: 15.8
Word: o, start_time: 15.8, end_time: 15.9
Word: tym, start_time: 15.9, end_time: 16.2
Word: wiedział, start_time: 16.2, end_time: 16.6
Word: jak, start_time: 16.6, end_time: 16.9
Word: ja, start_time: 16.9, end_time: 17.1
Word: na, start_time: 17.1, end_time: 17.2
Word: to, start_time: 17.2, end_time: 17.3
Word: pracuje, start_time: 17.3, end_time: 17.9
Word: i, start_time: 17.9, end_time: 18.1
Word: wieczór, start_time: 18.1, end_time: 19.0
Word: i, start_time: 19.0, end_time: 19.3
Word: rano, start_time: 19.3, end_time: 19.8
Word: żeby, start_time: 19.8, end_time: 21.1
Word: twoich, start_time: 21.1, end_time: 21.5
Word: bezpiecznie, start_time: 21.5, end_time: 22.2
Word: darów, start_time: 22.2, end_time: 22.6
Word: używano, start_time: 22.6, end_time: 23.2
Word: wiem, start_time: 23.2, end_time: 24.7
Word: ja, start_time: 24.7, end_time: 24.9
Word: chleb, start_time: 24.9, end_time: 25.7
Word: odpowiedział, start_time: 25.7, end_time: 26.5
Word: jakim, start_time: 26.5, end_time: 27.3
Word: służysz, start_time: 27.3, end_time: 27.9
Word: kształtem, start_time: 27.9, end_time: 28.5
Word: Jeśli, start_time: 28.5, end_time: 30.0
Word: mnie, start_time: 30.0, end_time: 30.2
Word: często, start_time: 30.2, end_time: 30.7
Word: bronisz, start_time: 30.7, end_time: 31.4
Word: częściej, start_time: 31.4, end_time: 32.8
Word: bierzesz, start_time: 32.8, end_time: 33.6
Word: gwałtem, start_time: 33.6, end_time: 34.1
