0.540000	2.090000	1
2.870000	4.080000	2
5.010000	14.690000	3
14.980000	15.900000	4
16.160000	17.050000	5
17.350000	44.520000	6
44.780000	70.460000	7
71.110000	90.230000	8
90.640000	98.630000	9
98.900000	107.650000	10
108.020000	113.140000	11
113.470000	119.170000	12
119.660000	128.540000	13
128.820000	146.420000	14
147.160000	150.560000	15
150.770000	164.040000	16
164.380000	170.950000	17
171.300000	172.570000	18
172.800000	179.040000	19
179.830000	185.140000	20
185.350000	206.240000	21
206.680000	228.530000	22
228.840000	236.630000	23
237.040000	255.160000	24
255.480000	268.880000	25
269.160000	288.450000	26
289.260000	295.390000	27
295.690000	308.660000	28
308.980000	312.830000	29
313.210000	320.000000	30
320.280000	335.540000	31
335.920000	364.740000	32
364.980000	367.430000	33
368.190000	369.530000	34
369.790000	375.010000	35
375.230000	377.540000	36
378.140000	378.640000	37
378.900000	383.490000	38
383.720000	418.650000	39
419.030000	439.450000	40
439.950000	468.550000	41
468.920000	478.330000	42
478.590000	484.430000	43
484.790000	510.460000	44
510.690000	523.680000	45
524.270000	530.400000	46
530.720000	533.200000	47
533.410000	538.120000	48
538.500000	547.190000	49
547.520000	549.310000	50
549.600000	555.290000	51
555.760000	556.890000	52
557.210000	560.880000	53
561.110000	566.220000	54
566.450000	567.740000	55
568.520000	569.780000	56
570.300000	574.340000	57
574.620000	577.880000	58
578.420000	584.070000	59
585.080000	588.850000	60
589.190000	590.930000	61
591.220000	595.830000	62
596.670000	607.760000	63
608.250000	611.770000	64
612.200000	620.650000	65
621.240000	624.670000	66
625.510000	629.160000	67
629.670000	647.550000	68
647.870000	653.140000	69
653.750000	658.720000	70
659.090000	665.350000	71
665.870000	673.510000	72
673.770000	681.940000	73
682.420000	685.220000	74
685.540000	690.090000	75
690.690000	697.000000	76
697.480000	729.920000	77
730.270000	741.250000	78
741.650000	759.460000	79
759.910000	768.380000	80
768.660000	775.100000	81
775.370000	824.790000	82
825.330000	828.220000	83
828.540000	831.940000	84
832.360000	841.670000	85
841.900000	844.840000	86
845.780000	860.540000	87
860.990000	861.210000	88
861.580000	863.680000	89
864.230000	865.710000	90
865.950000	869.710000	91
870.260000	883.370000	92
883.610000	898.010000	93
898.320000	904.910000	94
905.280000	910.010000	95
910.760000	912.330000	96
912.690000	913.910000	97
914.340000	917.330000	98
917.700000	918.160000	99
918.530000	921.260000	100
921.530000	940.260000	101
940.780000	945.100000	102
945.520000	951.750000	103
952.000000	961.260000	104
961.900000	966.520000	105
966.730000	973.970000	106
975.000000	982.190000	107
982.650000	985.150000	108
985.790000	991.210000	109
991.580000	1001.170000	110
1001.930000	1004.250000	111
1004.750000	1006.910000	112
1007.120000	1009.280000	113
1009.690000	1031.570000	114
1031.830000	1047.300000	115
1047.630000	1060.240000	116
1060.520000	1088.470000	117
1088.690000	1139.620000	118
1139.900000	1150.200000	119
1150.570000	1196.690000	120
1197.070000	1201.800000	121
1202.120000	1224.330000	122
1224.880000	1261.900000	123
1262.130000	1264.450000	124
1266.050000	1266.670000	125
1266.920000	1328.660000	126
1328.930000	1372.490000	127
1372.830000	1377.380000	128
1377.770000	1380.270000	129
1380.610000	1382.710000	130
1383.060000	1410.280000	131
1411.180000	1425.030000	132
1425.270000	1428.490000	133
1428.730000	1437.140000	134
1437.350000	1441.380000	135
1441.600000	1473.190000	136
1473.470000	1482.490000	137
1482.730000	1486.600000	138
1486.890000	1497.330000	139
1497.580000	1509.240000	140
1509.450000	1532.460000	141
1532.800000	1536.080000	142
1536.290000	1544.970000	143
1545.290000	1552.390000	144
1552.930000	1560.430000	145
1560.650000	1580.590000	146
1580.890000	1603.230000	147
1603.480000	1608.090000	148
1609.300000	1662.720000	149
1663.000000	1702.050000	150
1702.470000	1780.630000	151
1780.920000	1800.970000	152
1801.400000	1810.390000	153
1810.610000	1815.260000	154
1815.540000	1842.090000	155
1842.490000	1861.040000	156
1861.260000	1900.830000	157
1901.110000	1905.470000	158
1905.850000	1909.420000	159
1909.750000	1992.670000	160
1993.060000	2009.560000	161
2009.790000	2022.340000	162
2022.700000	2043.060000	163
2043.330000	2081.620000	164
2082.120000	2180.430000	165
2180.890000	2184.960000	166
2185.230000	2190.600000	167
2191.020000	2205.780000	168
2206.040000	2210.960000	169
2211.320000	2272.740000	170
2273.070000	2287.870000	171
2288.130000	2291.320000	172
2291.610000	2409.160000	173
2409.390000	2457.660000	174
2457.900000	2463.150000	175
2463.700000	2507.410000	176
2507.880000	2528.400000	177
2528.810000	2566.780000	178
2567.370000	2601.210000	179
2601.420000	2603.990000	180
2604.310000	2610.370000	181
2611.480000	2634.980000	182
2635.340000	2646.710000	183
2646.980000	2672.630000	184
2672.920000	2691.460000	185
2691.770000	2703.440000	186
2703.860000	2744.310000	187
2744.620000	2746.110000	188
2746.600000	2754.310000	189
2754.680000	2785.000000	190
2785.250000	2815.160000	191
2815.590000	2821.050000	192
2821.610000	2980.130000	193
2981.020000	2989.220000	194
2989.840000	2991.870000	195
2992.140000	3003.890000	196
3004.260000	3004.470000	197
3004.700000	3036.820000	198
3037.110000	3062.230000	199
3062.470000	3170.860000	200
3171.130000	3198.760000	201
3199.780000	3217.350000	202
3217.660000	3227.660000	203
3227.920000	3255.950000	204
3256.270000	3264.850000	205
3265.120000	3282.280000	206
3282.640000	3328.520000	207
3328.810000	3350.730000	208
3351.160000	3359.160000	209
3360.670000	3414.500000	210
3414.710000	3466.090000	211
3466.390000	3467.680000	212
3467.900000	3470.160000	213
3470.640000	3470.980000	214
3471.300000	3479.170000	215
3479.590000	3502.680000	216
3502.900000	3515.350000	217
3515.610000	3523.970000	218
3524.650000	3531.570000	219
3531.790000	3548.220000	220
3548.670000	3551.860000	221
3552.100000	3561.950000	222
3562.270000	3565.810000	223
3566.090000	3577.800000	224
3578.140000	3581.400000	225
3581.630000	3601.550000	226
3601.890000	3608.410000	227
3608.740000	3624.230000	228
3624.460000	3636.220000	229
3636.520000	3654.220000	230
3654.450000	3657.310000	231
3657.810000	3672.040000	232
3672.560000	3673.540000	233
3674.050000	3703.330000	234
3703.560000	3726.270000	235
3726.530000	3736.580000	236
3737.250000	3747.530000	237
3747.840000	3750.910000	238
3751.210000	3769.000000	239
3769.580000	3772.550000	240
