0.430000	2.730000	1
3.450000	4.710000	2
5.660000	8.290000	3
9.620000	11.580000	4
12.220000	14.540000	5
14.950000	24.860000	6
25.110000	33.730000	7
33.960000	37.300000	8
37.690000	38.890000	9
39.240000	40.670000	10
41.060000	43.510000	11
43.830000	52.280000	12
52.560000	53.810000	13
54.130000	58.200000	14
58.550000	62.160000	15
63.070000	64.120000	16
64.390000	65.020000	17
66.790000	67.910000	18
68.300000	69.440000	19
70.120000	71.200000	20
71.470000	75.280000	21
76.150000	77.260000	22
77.570000	94.190000	23
94.430000	99.180000	24
99.600000	102.980000	25
103.590000	116.700000	26
117.170000	128.000000	27
128.240000	134.180000	28
134.420000	141.040000	29
141.400000	146.250000	30
146.530000	150.420000	31
150.630000	152.070000	32
152.510000	162.900000	33
163.110000	166.120000	34
166.330000	168.740000	35
169.200000	172.840000	36
173.070000	177.520000	37
177.930000	183.290000	38
183.510000	188.540000	39
188.900000	199.110000	40
199.550000	202.080000	41
202.340000	204.500000	42
204.890000	206.790000	43
207.160000	209.970000	44
210.420000	214.740000	45
215.140000	216.420000	46
216.640000	219.180000	47
219.470000	222.340000	48
222.850000	223.820000	49
224.180000	226.090000	50
226.340000	228.530000	51
228.800000	232.220000	52
232.630000	236.900000	53
237.240000	238.740000	54
239.010000	241.800000	55
242.150000	246.160000	56
246.880000	249.180000	57
249.580000	257.090000	58
257.450000	271.680000	59
272.130000	283.320000	60
283.580000	291.460000	61
291.780000	294.680000	62
295.370000	297.960000	63
298.350000	302.670000	64
303.040000	310.070000	65
310.490000	311.950000	66
312.180000	320.340000	67
320.670000	327.750000	68
328.060000	334.090000	69
334.580000	344.310000	70
344.750000	358.630000	71
359.020000	362.500000	72
362.870000	369.180000	73
369.790000	383.040000	74
383.380000	392.450000	75
392.670000	401.670000	76
402.200000	407.740000	77
408.090000	422.000000	78
422.460000	427.180000	79
427.400000	435.160000	80
435.610000	441.420000	81
441.900000	448.140000	82
448.720000	457.470000	83
457.920000	464.470000	84
464.810000	471.850000	85
472.340000	482.520000	86
482.900000	488.270000	87
488.690000	498.640000	88
499.140000	504.320000	89
504.610000	518.940000	90
519.270000	524.850000	91
525.240000	529.100000	92
529.520000	542.910000	93
543.310000	549.890000	94
550.220000	558.600000	95
558.990000	570.310000	96
570.620000	575.030000	97
575.320000	580.690000	98
580.970000	585.120000	99
585.470000	602.290000	100
602.730000	619.140000	101
619.550000	630.070000	102
630.470000	634.450000	103
634.670000	643.890000	104
644.390000	649.580000	105
649.870000	653.110000	106
653.460000	661.910000	107
662.300000	671.180000	108
671.560000	674.530000	109
674.910000	680.450000	110
680.950000	685.920000	111
686.480000	694.280000	112
694.730000	701.450000	113
702.010000	715.430000	114
715.910000	748.780000	115
749.320000	754.030000	116
754.260000	759.180000	117
759.630000	766.880000	118
767.170000	772.270000	119
772.570000	777.710000	120
778.040000	782.540000	121
782.970000	786.120000	122
786.360000	795.700000	123
796.060000	799.590000	124
799.930000	805.590000	125
805.930000	817.700000	126
818.220000	822.240000	127
822.580000	827.580000	128
828.060000	829.360000	129
829.620000	831.210000	130
831.910000	834.450000	131
834.740000	840.460000	132
840.940000	842.300000	133
842.630000	850.160000	134
850.480000	853.320000	135
853.530000	863.160000	136
863.750000	869.640000	137
869.860000	875.780000	138
876.200000	884.440000	139
885.020000	890.250000	140
890.520000	895.390000	141
895.820000	907.410000	142
907.810000	910.700000	143
910.910000	917.010000	144
917.250000	921.500000	145
922.000000	923.050000	146
923.460000	933.070000	147
938.200000	939.230000	148
939.830000	941.520000	149
941.760000	943.150000	150
944.420000	956.200000	151
956.570000	962.680000	152
963.200000	968.690000	153
969.010000	971.130000	154
971.340000	975.170000	155
975.390000	980.250000	156
980.810000	988.310000	157
988.680000	992.870000	158
993.230000	999.670000	159
1000.040000	1003.780000	160
1004.170000	1009.690000	161
1010.030000	1012.480000	162
1012.790000	1015.250000	163
1015.900000	1028.810000	164
1029.040000	1033.410000	165
1033.760000	1037.490000	166
1037.740000	1043.750000	167
1044.080000	1051.500000	168
1051.830000	1060.270000	169
1060.680000	1062.000000	170
1062.230000	1067.650000	171
1068.030000	1073.450000	172
1073.890000	1075.960000	173
1076.420000	1077.420000	174
1077.690000	1085.960000	175
1086.390000	1088.770000	176
1089.350000	1090.980000	177
1091.190000	1092.270000	178
1092.530000	1093.600000	179
1093.900000	1095.340000	180
1095.650000	1098.840000	181
1099.300000	1101.580000	182
1102.020000	1109.640000	183
1110.240000	1116.370000	184
1116.700000	1122.170000	185
1122.810000	1126.850000	186
1127.210000	1131.170000	187
1131.870000	1132.920000	188
1133.400000	1138.860000	189
1139.230000	1141.610000	190
1142.450000	1143.660000	191
1144.050000	1145.150000	192
