0.260000	2.520000	1
3.200000	4.240000	2
5.650000	6.630000	3
7.400000	9.640000	4
9.980000	13.460000	5
13.940000	14.710000	6
16.820000	17.890000	7
18.460000	18.670000	8
19.370000	26.890000	9
27.350000	30.940000	10
31.380000	43.660000	11
44.310000	56.240000	12
56.510000	59.920000	13
60.170000	68.120000	14
68.600000	80.080000	15
80.440000	88.780000	16
89.070000	92.990000	17
93.490000	94.580000	18
94.850000	97.430000	19
97.790000	99.890000	20
100.690000	111.080000	21
111.290000	113.320000	22
113.660000	122.140000	23
122.830000	127.730000	24
128.170000	130.310000	25
130.580000	150.930000	26
151.300000	160.760000	27
161.290000	171.300000	28
171.510000	179.930000	29
180.170000	181.040000	30
181.260000	181.540000	31
181.950000	192.860000	32
193.130000	198.730000	33
199.010000	206.400000	34
207.350000	211.390000	35
211.730000	217.330000	36
217.590000	227.960000	37
228.670000	230.130000	38
230.410000	232.990000	39
233.420000	235.400000	40
235.780000	240.440000	41
241.300000	258.930000	42
259.440000	285.000000	43
285.290000	307.550000	44
308.520000	317.160000	45
317.550000	321.750000	46
322.500000	328.820000	47
329.120000	331.740000	48
332.180000	337.260000	49
337.800000	338.680000	50
339.090000	344.240000	51
344.470000	347.780000	52
348.040000	356.250000	53
356.690000	364.420000	54
364.710000	388.360000	55
388.860000	399.120000	56
399.420000	413.050000	57
413.370000	423.580000	58
424.160000	446.360000	59
446.670000	476.920000	60
477.290000	478.900000	61
479.370000	494.990000	62
495.430000	504.490000	63
504.720000	510.430000	64
510.920000	517.630000	65
517.870000	531.400000	66
531.610000	546.750000	67
547.190000	548.470000	68
548.680000	556.930000	69
557.170000	564.500000	70
564.810000	572.710000	71
573.130000	585.640000	72
586.090000	605.620000	73
606.040000	609.590000	74
610.190000	615.540000	75
615.830000	632.970000	76
633.460000	639.490000	77
640.000000	641.190000	78
641.550000	643.070000	79
643.420000	649.680000	80
650.330000	660.630000	81
660.950000	667.370000	82
667.950000	673.370000	83
673.920000	679.970000	84
680.290000	688.940000	85
689.170000	690.980000	86
691.530000	702.560000	87
702.940000	713.430000	88
713.960000	717.580000	89
717.840000	732.270000	90
732.720000	746.090000	91
746.700000	751.020000	92
751.250000	752.660000	93
753.100000	771.600000	94
772.140000	775.890000	95
776.110000	789.290000	96
789.530000	803.140000	97
803.650000	809.940000	98
810.250000	813.020000	99
813.600000	814.800000	100
815.190000	824.980000	101
825.200000	826.270000	102
826.560000	829.260000	103
829.600000	832.130000	104
832.910000	845.490000	105
845.870000	847.980000	106
848.620000	854.220000	107
854.550000	857.010000	108
857.260000	864.140000	109
864.520000	891.860000	110
892.370000	900.430000	111
900.920000	912.260000	112
912.630000	915.340000	113
915.620000	921.480000	114
921.760000	934.770000	115
935.090000	943.650000	116
944.310000	955.960000	117
956.230000	962.670000	118
962.910000	981.330000	119
981.820000	997.670000	120
998.570000	1025.010000	121
1025.430000	1037.080000	122
1037.540000	1045.540000	123
1045.870000	1048.770000	124
1049.390000	1054.500000	125
1054.820000	1057.700000	126
1057.980000	1074.180000	127
1074.990000	1080.140000	128
1080.440000	1085.830000	129
1086.310000	1090.230000	130
1090.650000	1102.030000	131
1102.350000	1108.890000	132
1109.470000	1111.540000	133
1111.980000	1115.840000	134
1116.360000	1122.130000	135
1122.480000	1123.280000	136
1123.490000	1124.940000	137
1126.040000	1126.040000	[End]
