1.230000	4.840000	1
6.060000	7.590000	2
8.220000	9.830000	3
10.710000	11.750000	4
12.240000	14.550000	5
14.890000	17.620000	6
18.130000	19.450000	7
19.780000	20.650000	8
20.990000	23.850000	9
24.140000	29.380000	10
29.630000	45.450000	11
45.790000	56.050000	12
56.360000	61.610000	13
61.890000	69.640000	14
69.930000	103.590000	15
103.850000	114.540000	16
114.750000	127.350000	17
127.660000	129.920000	18
130.170000	147.700000	19
147.930000	158.840000	20
159.260000	170.440000	21
170.650000	180.940000	22
181.250000	221.310000	23
221.880000	243.820000	24
244.070000	245.980000	25
246.410000	254.610000	26
254.870000	263.790000	27
264.010000	276.620000	28
276.830000	286.740000	29
286.950000	292.640000	30
292.960000	300.460000	31
300.740000	304.740000	32
304.980000	314.570000	33
314.840000	325.470000	34
325.840000	337.060000	35
337.380000	356.580000	36
356.890000	362.440000	37
362.670000	368.160000	38
368.440000	400.270000	39
400.560000	406.110000	40
406.720000	409.550000	41
409.770000	416.500000	42
416.710000	429.070000	43
429.470000	445.280000	44
445.620000	469.950000	45
470.250000	479.000000	46
479.250000	488.210000	47
488.650000	514.080000	48
514.420000	539.100000	49
539.520000	569.640000	50
569.910000	571.530000	51
572.000000	573.140000	52
573.420000	577.930000	53
578.190000	582.170000	54
582.460000	592.020000	55
592.320000	601.350000	56
601.620000	606.500000	57
607.070000	608.620000	58
609.090000	611.160000	59
611.380000	612.660000	60
613.010000	615.670000	61
615.910000	617.900000	62
618.410000	621.260000	63
621.620000	626.020000	64
626.600000	627.690000	65
627.920000	628.990000	66
629.280000	633.210000	67
633.510000	639.060000	68
639.650000	655.180000	69
655.500000	657.290000	70
658.070000	672.480000	71
672.770000	675.180000	72
675.430000	676.760000	73
676.970000	685.180000	74
685.390000	707.060000	75
707.330000	714.680000	76
714.900000	716.290000	77
716.680000	718.880000	78
719.120000	720.600000	79
720.830000	723.700000	80
724.510000	725.270000	81
725.490000	727.820000	82
728.320000	732.110000	83
732.980000	734.460000	84
734.670000	740.250000	85
740.480000	744.820000	86
745.050000	746.730000	87
746.940000	754.210000	88
754.740000	758.390000	89
758.680000	763.810000	90
764.130000	764.830000	91
765.110000	772.260000	92
772.520000	778.930000	93
779.310000	784.020000	94
784.400000	790.310000	95
791.050000	797.730000	96
798.070000	803.630000	97
803.840000	804.770000	98
804.980000	811.210000	99
811.550000	813.650000	100
814.010000	815.720000	101
815.990000	817.350000	102
817.620000	824.960000	103
825.180000	827.190000	104
827.460000	828.660000	105
828.940000	829.730000	106
830.110000	832.620000	107
832.830000	845.410000	108
845.800000	854.020000	109
854.380000	866.960000	110
867.270000	876.140000	111
876.490000	878.150000	112
878.390000	889.930000	113
890.290000	907.490000	114
907.820000	912.880000	115
913.170000	914.500000	116
914.790000	921.960000	117
922.260000	934.180000	118
934.490000	938.700000	119
938.990000	944.140000	120
944.390000	948.080000	121
948.580000	950.780000	122
951.170000	959.250000	123
959.820000	961.240000	124
961.450000	967.630000	125
968.000000	969.530000	126
969.800000	977.540000	127
978.100000	993.450000	128
993.990000	999.990000	129
1000.240000	1011.310000	130
1011.640000	1017.370000	131
1017.960000	1042.750000	132
1043.080000	1054.120000	133
1054.460000	1062.090000	134
1062.360000	1086.970000	135
1087.470000	1104.460000	136
1104.760000	1138.610000	137
1138.860000	1183.800000	138
1184.280000	1185.320000	139
1185.580000	1193.150000	140
1193.430000	1204.630000	141
1204.960000	1206.940000	142
1207.360000	1216.710000	143
1216.990000	1219.710000	144
1220.080000	1225.870000	145
1226.450000	1234.790000	146
1235.100000	1235.710000	147
1236.390000	1241.370000	148
1242.260000	1245.900000	149
1246.150000	1252.010000	150
1252.340000	1263.920000	151
1264.340000	1270.320000	152
1270.990000	1271.620000	153
1272.300000	1274.130000	154
1274.410000	1275.430000	155
1275.660000	1279.170000	156
1279.400000	1282.400000	157
1282.880000	1290.580000	158
1290.940000	1306.520000	159
1306.870000	1309.270000	160
1309.860000	1324.340000	161
1325.030000	1328.870000	162
1329.170000	1338.920000	163
1339.710000	1340.830000	164
1341.080000	1346.060000	165
1346.360000	1356.060000	166
1356.820000	1358.280000	167
1358.570000	1360.310000	168
1360.640000	1387.090000	169
1387.390000	1393.740000	170
1394.180000	1397.960000	171
1398.190000	1401.590000	172
1402.180000	1403.460000	173
